tree_id	accession	is_exact_gps_coordinate	lat	lng	tg_pid	title	year	authors	species	num_sequences	num_genotypes	num_phenotypes	icon_name
TGDR003-5029	TGDR003	true	35.18869444	140.0270278	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112246	TGDR021	true	14.38841667	105.1013889	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2139	TGDR001	true	47.200	-122.050	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112108	TGDR021	true	14.37916667	99.08577778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR009-100765	TGDR009	true	14.316666666667	76.731955555556	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR021-112336	TGDR021	true	17.61161111	100.5499722	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2137	TGDR001	true	45.583	-122.417	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112438	TGDR021	true	17.91291667	99.2485	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112453	TGDR021	true	17.91780556	99.24975	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13053	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112397	TGDR021	true	19.51305556	98.94566667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112586	TGDR021	true	14.37902778	98.87797222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12984	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-13125	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5113	TGDR003	true	36.02969444	138.8396944	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR001-2403	TGDR001	true	46.000	-122.867	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR009-100768	TGDR009	true	14.144833333333	76.311583333333	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR001-2077	TGDR001	true	46.533	-121.900	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112206	TGDR021	true	14.03227778	102.5774167	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112575	TGDR021	true	17.70325	99.34919444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2156	TGDR001	true	47.200	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12823	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112239	TGDR021	true	14.39363889	105.1426667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12840	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2355	TGDR001	true	45.950	-122.817	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12854	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12945	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112107	TGDR021	true	14.37986111	99.08558333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112459	TGDR021	true	17.92438889	99.24280556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112507	TGDR021	true	17.59708333	98.87872222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112551	TGDR021	true	17.21147222	100.4216944	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2382	TGDR001	true	45.617	-122.667	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR009-100783	TGDR009	true	12.779444444444	76.052611111111	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR005-13054	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112304	TGDR021	true	17.59566667	100.5539444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112322	TGDR021	true	17.60338889	100.5681111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112468	TGDR021	true	16.505	99.17161111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR003-5072	TGDR003	true	35.17408333	140.0234722	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR001-2150	TGDR001	true	45.783	-122.533	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112136	TGDR021	true	17.82044444	97.9855	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12985	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112167	TGDR021	true	18.02813889	97.87625	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13055	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2394	TGDR001	true	48.517	-122.050	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12839	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112385	TGDR021	true	19.60208333	98.96066667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2327	TGDR001	true	47.867	-122.633	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR009-100789	TGDR009	true	13.820333333333	77.550083333333	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR005-13124	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112347	TGDR021	true	18.60302778	99.90155556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112196	TGDR021	true	14.01386111	102.5794722	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-1981	TGDR001	true	45.833	-122.733	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2270	TGDR001	true	47.200	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112280	TGDR021	true	17.26105556	103.4561389	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112273	TGDR021	true	17.26713889	103.4613333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR003-5042	TGDR003	true	35.18447222	140.0170556	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR001-2098	TGDR001	true	46.567	-121.667	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112491	TGDR021	true	16.49811111	99.16486111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2029	TGDR001	true	45.083	-123.033	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR003-5103	TGDR003	true	36.03075	138.8394444	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112349	TGDR021	true	18.60127778	99.89941667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12948	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-13089	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2155	TGDR001	true	47.733	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2209	TGDR001	true	45.483	-122.683	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-13057	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2091	TGDR001	true	45.567	-122.450	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112151	TGDR021	true	17.85916667	97.97227778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2329	TGDR001	true	45.950	-122.817	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112168	TGDR021	true	18.03322222	97.88441667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
