tree_id,family,genus,species,isTGDR,title,year,authors,lat,lng,icon_type
TGDR001-7993,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",46.000,-122.867,parks
TGDR001-7994,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Eckert, Andrew J.,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Choi, Minyoung,Neale, David Brian,Wegrzyn, Jill L.",46.000,-122.867,parks
TGDR001-7996,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Choi, Minyoung,Wegrzyn, Jill L.,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",46.100,-123.183,parks
TGDR001-8401,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Eckert, Andrew J.,Wegrzyn, Jill L.",46.933,-122.600,parks
TGDR001-8407,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Tsai, Chung-jui,Sykes, Robert",46.933,-122.600,parks
TGDR001-8415,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.750,-122.033,parks
TGDR001-8423,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",46.767,-122.183,parks
TGDR001-8431,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",46.767,-122.183,parks
TGDR001-8435,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",46.300,-122.783,parks
TGDR001-8436,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.300,-122.783,parks
TGDR001-8445,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",46.733,-121.900,parks
TGDR001-8452,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.",46.733,-121.900,parks
TGDR001-8467,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.933,-122.550,parks
TGDR001-8468,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Neale, David Brian,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",46.933,-122.550,parks
TGDR001-8469,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",47.000,-123.517,parks
TGDR001-8470,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",47.000,-123.517,parks
TGDR001-8493,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.000,-123.400,parks
TGDR001-8505,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.400,-122.500,parks
TGDR001-8513,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",45.400,-122.500,parks
TGDR001-8516,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Neale, David Brian,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",45.383,-122.400,parks
TGDR001-8527,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Wegrzyn, Jill L.,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Choi, Minyoung,Eckert, Andrew J.",45.367,-122.367,parks
TGDR001-8534,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",44.633,-122.883,parks
TGDR001-8540,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian",44.633,-122.883,parks
TGDR001-8552,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",44.500,-122.817,parks
TGDR001-8561,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Choi, Minyoung,Wegrzyn, Jill L.,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.,Lee, Jennifer M JM",44.800,-122.783,parks
TGDR001-8579,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",44.533,-122.900,parks
TGDR001-8581,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Neale, David Brian,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",44.533,-122.900,parks
TGDR001-8585,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",44.750,-122.467,parks
TGDR001-8601,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",44.783,-122.617,parks
TGDR001-8608,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",44.117,-122.567,parks
TGDR001-8611,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",44.117,-122.567,parks
TGDR001-8628,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",44.133,-122.567,parks
TGDR001-8631,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian",44.133,-123.067,parks
TGDR001-8639,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Lee, Jennifer M JM",44.133,-123.067,parks
TGDR001-9577,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Wegrzyn, Jill L.,Neale, David Brian",47.167,-122.383,parks
TGDR001-9578,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian",47.167,-122.383,parks
TGDR001-9579,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.167,-122.383,parks
TGDR001-9580,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.167,-122.383,parks
TGDR001-9581,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.167,-122.383,parks
TGDR001-9582,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian",47.167,-122.383,parks
TGDR001-9583,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Eckert, Andrew J.",47.167,-122.383,parks
TGDR001-9584,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Neale, David Brian,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",47.167,-122.383,parks
TGDR001-9585,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.867,-122.633,parks
TGDR001-9586,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Eckert, Andrew J.,Neale, David Brian,Wegrzyn, Jill L.",47.867,-122.633,parks
TGDR001-9587,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Wegrzyn, Jill L.,Davis, Mark F.",47.867,-122.633,parks
TGDR001-9588,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.450,-123.033,parks
TGDR001-9589,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",47.450,-123.033,parks
TGDR001-9590,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",47.450,-123.033,parks
TGDR001-9591,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",47.450,-123.033,parks
TGDR001-9592,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",44.750,-122.867,parks
